-74.01778897787625,40.70651868456784
-74.01712051881411,40.70746253088078
-74.01662578576105,40.70813393464956
-74.01704963744208,40.70483662931336
-74.01466709872304,40.70464721296995
-74.01814846679568,40.70879516565625
-74.01739796591468,40.70845740994716
-74.01662578576105,40.70813393464956
-74.01793061274537,40.70617486563979
-74.01869417782103,40.706511760458845
-74.01582741717505,40.702092200546545
-74.01589967703721,40.70154212204522
-74.01240888960344,40.692493526977486
-74.00878590130911,40.68614660179633
-74.01566642080466,40.701929617153084
-74.01568594789885,40.70154175500151
-74.0121181561437,40.69260636521495
-74.00859803329706,40.686252563582435
-74.01159675068892,40.703446660083394
-74.01159382696616,40.70357868401523
-74.01150567239777,40.70295884366267
-74.01116558085066,40.70178149404092
-74.01157634422235,40.70401945007067
-74.01156918149523,40.70424893065878
-74.01155838499058,40.7047211575981
-74.01142470631831,40.70581802986001
-74.01118994205468,40.706278727518175
-74.01762947223385,40.710395761085024
-74.01487672259566,40.7098352414587
-74.0147422924871,40.70983551791749
-74.01388897924912,40.709497733735695
-74.01594492352275,40.706676412663455
-74.01425861373379,40.7044894431707
-74.0143917690023,40.70359878271113
-74.0138344107159,40.70240570103803
-74.01359196892929,40.707967342036326
-74.01396029905284,40.707111010591895
-74.01326253180854,40.70873106798991
-74.01308187710583,40.709146980592976
-74.0129927976973,40.70935427038371
-74.01283896749439,40.709709980376886
-74.01266646989112,40.710148920968756
-74.01389681576204,40.70650184988008
-74.01351885460902,40.70694327099632
-74.01337315500739,40.70714645264195
-74.01296134424844,40.70777032084529
-74.01214432898097,40.70899264549829
-74.01208718758026,40.70907811895355
-74.01193492725311,40.70930588333295
-74.01168546371265,40.70969274309439
-74.01257015313976,40.70320684159133
-74.0129978382912,40.703099516053015
-74.01159675068892,40.703446660083394
-74.01064454774598,40.703695013770016
-74.01049611003593,40.70380470056576
-74.00945463868723,40.70452785694512
-74.00890108919573,40.704861846669594
-74.0083272269976,40.705180661586105
-74.00794861212007,40.7055461878137
-74.00745217307546,40.70605109297283
-74.00712975165223,40.70637505436468
-74.0067809889086,40.706723807556656
-74.00645562008715,40.70698201181704
-74.00595100486223,40.707205735084045
-74.00548224925218,40.707387571654436
-74.00432857285517,40.707823495279854
-74.00340211319343,40.70808367448468
-74.00162290743312,40.70956043427792
-74.00157615385477,40.709620004022504
-74.00151938817625,40.70969234295805
-74.00147140298127,40.70974655432328
-74.0012825859855,40.70999405297033
-74.00123476628733,40.71005533303564
-74.00113646757461,40.71017596422536
-74.00090633637271,40.71047783085379
-74.00078801360337,40.711312107830345
-74.00156635613374,40.71368306349681
-74.00173689530186,40.71378576394427
-74.01191858089284,40.702839728353425
-74.01231160768083,40.70268653279639
-74.01020028920429,40.70328219200393
-74.0089875528631,40.704084827772505
-74.00878919300352,40.704210902414125
-74.00812645264551,40.704671797183195
-74.00739218847701,40.70518268851544
-74.00676557713751,40.70562379749236
-74.00602039468583,40.70614236277381
-74.00569066852002,40.70637506246833
-74.00500225478507,40.70685251869731
-74.00405660228448,40.70743678065677
-74.01287851589179,40.702664501247185
-74.01266346141553,40.7018130098396
-74.0129978382912,40.703099516053015
-74.01311348010695,40.7035871658206
-74.01359196892929,40.707967342036326
-74.01296134424844,40.70777032084529
-74.01438184521825,40.70822414379349
-74.01520843121097,40.70846085732795
-74.0115498104063,40.70495073496904
-74.01262946733641,40.70500276104254
-74.01061207105131,40.705099380096485
-74.00902906502225,40.70531013847116
-74.00800726907983,40.70544646155277
-74.01046533974602,40.71153454724642
-74.0108007673076,40.711017406995765
-74.01012167536024,40.71208469638951
-74.00966812264812,40.71272457013371
-74.00925467816931,40.71325580613428
-74.00883196127769,40.71379594739111
-74.00838690878152,40.714362293583214
-74.00793943414322,40.71492697262616
-74.0070972885244,40.71599826551069
-74.00667419287026,40.71653207704189
-74.00624902059795,40.7170757117057
-74.00577729796854,40.71767664665009
-74.00532369793707,40.71827334637825
-74.0048448675,40.7188530167363
-74.00437215011533,40.71946672443137
-74.00391758971028,40.72004031154029
-74.00351186439296,40.72055635239183
-74.01123100601572,40.71036686413972
-74.01067628670197,40.707116369075244
-74.00881270660075,40.70601231098704
-74.00794861212007,40.7055461878137
-74.00739218847701,40.70518268851544
-74.00689991891616,40.7048242435102
-74.00629274599441,40.70423376790571
-74.00610993824033,40.70435089866511
-74.01125467663418,40.70750763999125
-73.976032994965,40.79645298441366
-73.98316957191713,40.78688447798047
-73.98366277920069,40.785906028742474
-73.98407352383622,40.785307425823966
-73.98496058439454,40.78404578876858
-73.9868200314508,40.78151283200632
-73.98687120791307,40.78145267598638
-73.99064600333705,40.77656929006096
-73.99420752546703,40.77150541873993
-73.99329687153124,40.77264900823287
-73.99479662197211,40.76933737724522
-73.99472060757779,40.76929257358072
-73.99416397380453,40.77101670706366
-73.99484913485443,40.769256802792036
-73.99574495408581,40.76798999299133
-73.99622237272236,40.7673522186317
-73.99666737542213,40.76673968306694
-73.99712927258527,40.76610135539957
-73.99757475630608,40.76548940089358
-73.99804140885739,40.764863136598045
-73.9992208216015,40.76332617028554
-73.9995526044864,40.763075192296775
-74.00103326112597,40.76197036141985
-74.00162163509579,40.76134698788215
